# Sheet 'Remous 10 ' UsedRange starts at A1 ; data extent rows=200 cols=22
																					
																					
																					
																					
																					
	Cote seuil 	600																			
	RN	600																			
	PHEE	601.131834982254																			
	Hd	1.13183498225396																			
	Qs	160.735240718924																			
	Nbr de passes	1																			
	Longueur passe	70																			
	Ks	70																			
	Talus aval	0.8																			
																					
																					
CREAGER	L	5.087962656394													0.813053344898235						
	Z	596.270316666967																			
	k	0.5																			
	n	1.756																			
																					
																					
																					
																					
																					
																					
CUILLERE	L	13.63																			
			5.74027947667937	591.259570852612	70	160.735240718924	0.164874943105212	11.5412460173648	70.3297498862104	0.164101906178224	13.9270266379456	10.9508183045092	0.0895460390603913	0.751776387145581	601.310382134864	0.200341302601146	0.136223649740487	591.424445795717	592.3170064472	1.05743559458779	
			5.95771841677449	590.987772177493	70	160.735240718924	0.161719118469573	11.3203382928701	70.3234382369391	0.160975324538723	14.19880188741	11.2729222917168	0.0958017010732887	0.84757808821887	601.425025191881	0.314984359618734	0.134113852840642	591.149491295963	592.045716064033	1.05794388653931	
			6.17515735686962	590.715973502374	70	160.735240718924	0.158765450130497	11.1135815091348	70.317530900261	0.158048517444368	14.4629560314835	11.5889626373715	0.102164236994555	0.949742325213425	601.536160826543	0.426119994280384	0.131966655002316	590.874738952505	591.774502748897	1.05852924652265	
			6.39259629696474	590.444174827255	70	160.735240718924	0.15599439433554	10.9196076034878	70.3119887886711	0.155302215050518	14.7198733283772	11.8991262628065	0.108626254678681	1.05836857989211	601.643730424622	0.533689592359451	0.129784081486832	590.600169221591	591.503354478432	1.05917965117681	
			6.61003523705987	590.172376152137	70	160.735240718924	0.153388961070779	10.7372272749545	70.3067779221416	0.152719660782137	14.9699020615734	12.2035842123811	0.115180560540312	1.17354914043242	601.74767988044	0.637639048177221	0.127569033501572	590.325765113207	591.232261031077	1.05988487894058	
			6.82747417715499	589.900577477018	70	160.735240718924	0.150934297864687	10.5654008505281	70.3018685957294	0.150286202366603	15.2133594354719	12.502493950459	0.121820176996117	1.29536931742853	601.847959548219	0.737918715956198	0.125324406782397	590.051511774882	590.961213675069	1.06063619805104	
			7.04491311725012	589.628778801899	70	160.735240718924	0.148617353852679	10.4032147696875	70.2972347077054	0.147988961627636	15.4505356543507	12.7960012751228	0.12853833825681	1.42390765568534	601.944524188695	0.834483356432884	0.12305309064493	589.777396155751	590.690204918994	1.06142611709504	
			7.26235205734524	589.35698012678	70	160.735240718924	0.146426530096642	10.2498571067649	70.2928530601933	0.145816490020511	15.6817055149811	13.0842521482928	0.135328486980702	1.55923614266605	602.037345895337	0.927305063074073	0.12077094667336	589.503406656876	590.419228340636	1.06224821385581	
			7.47979099744037	589.085181451661	70	160.735240718924	0.144351898229196	10.1046328760438	70.2887037964584	0.14375898729481	15.9070836803975	13.3673343945767	0.142184518108262	1.70142066077431	602.126338202855	0	0.11841799029196	589.22953334989	590.148278247822	1.06309679616163	
			7.69722993753549	588.813382776542	70	160.735240718924	0.142384332800326	9.96690329602279	70.2847686656007	0.141807442569002	16.1268987914295	13.6453680593407	0.149099333075649	1.85051999384996	602.211468670454	0.085130467599015	0.116046918514371	588.955767109342	589.877349797139	1.06396702059692	
			7.91466887763062	588.541584101423	70	160.735240718924	0.140515684176036	9.83609789232254	70.2810313683521	0.139953806892364	16.3413624466247	13.9184655155758	0.156066945368444	2.0065869392184	602.292707665923	0.166369463068236	0.113658996422032	588.682099785599	589.606438776125	1.06485467470225	
			8.13210781772574	588.269785426304	70	160.735240718924	0.138738649024671	9.71170543172695	70.2774772980493	0.138190865766841	16.5506709247813	14.186732157803	0.163081543292861	2.16966848251126	602.370028053942	0.243689851087652	0.111255419204213	588.408524075329	589.335541510656	1.06575608435162	
			8.34954675782087	587.997986751185	70	160.735240718924	0.13704665925693	9.59326614798511	70.2740933185139	0.136512129790193	16.7550069225051	14.4502673175404	0.170137481433839	2.3398059639451	602.443405325488	0.317067122632807	0.108837549467808	588.135033410442	589.064654788848	1.06666803766279	
			8.56698569791599	587.726188076066	70	160.735240718924	0.135433788492727	9.4803651944909	70.2708675769855	0.134911742538324	16.954541035226	14.7091650278467	0.177229281088989	2.51703524503409	602.512817670632	0.386479467777576	0.1064068587782	587.861621864559	588.793775797408	1.06758772134174	
			8.78442463801112	587.454389400947	70	160.735240718924	0.133894672846538	9.37262709925765	70.2677893456931	0.133384402533963	17.1494330262702	14.9635146642935	0.184351630180252	2.70138687521434	602.578246006644	0.451907803789481	0.103964883045705	587.588284073794	588.522902068079	1.06851266713147	
			9.00186357810624	587.182590725828	70	160.735240718924	0.132424443473842	9.26971104316895	70.2648488869477	0.13192529678792	17.3398329214775	15.2134014864853	0.191499382689379	2.89288625790372	602.639673973826	0.513335770971025	0.101513190252717	587.315015169302	588.252031432365	1.06944070653697	
